Date,RELIANCE,TCS,HDFCBANK,INFY,HINDUNILVR,ICICIBANK,BHARTIARTL,SBIN,LT,ITC
2016-12-05,42.952487,42.752599,41.55311,49.052741,55.324538,45.759584,61.942027,47.150682,40.875821,47.08146
2016-12-06,48.781275,42.35435,40.970516,51.03398,51.27447,45.915012,63.206185,49.382409,42.786571,44.543042
2016-12-07,46.078644,39.347867,37.174366,50.989909,50.250622,43.84029,62.461338,46.050714,40.809956,41.469284
2016-12-08,55.293277,45.519966,44.841397,58.095234,54.230109,48.272663,65.176013,50.471795,45.110493,49.152685
2016-12-09,58.54227,45.459542,44.449766,59.715025,55.083067,53.799353,64.649106,56.498398,43.870585,52.302943
2016-12-12,57.655048,47.408024,40.097007,53.978039,49.098965,50.154619,61.270812,53.38904,44.816253,47.978476
2016-12-13,62.107923,46.320794,40.906919,58.568381,48.438897,49.701342,61.910066,55.582794,48.471203,51.719162
2016-12-14,67.807886,47.518386,37.690454,61.63123,44.303218,45.880936,53.612804,52.146737,43.885178,48.893613
2016-12-15,64.342251,55.150111,38.137368,58.05011,41.932146,45.635634,49.598219,54.477928,43.022256,45.221948
2016-12-16,65.557846,58.11271,41.022311,62.147284,42.451306,41.178179,42.781449,53.744845,44.44521,41.929375
2016-12-19,67.110281,58.895348,39.109904,61.893025,39.415282,43.088741,39.403061,49.957832,39.960215,42.79957
2016-12-20,64.417707,64.6342,41.82021,64.255633,36.183267,38.190592,37.426357,43.374995,44.058465,46.703317
2016-12-21,66.102812,60.031647,41.09349,58.714838,34.504755,40.380226,36.85266,44.304799,40.270469,42.810315
2016-12-22,60.402198,58.993028,38.478174,51.162409,31.200862,40.102051,31.138194,39.463423,33.909711,44.516034
2016-12-23,61.817072,55.554505,45.585665,52.623011,32.938583,39.040119,34.932538,38.926905,42.11763,41.478456
2016-12-26,56.404723,56.255095,41.200347,50.167021,40.995755,35.623015,35.569794,35.022126,42.16853,41.927677
2016-12-27,62.583185,60.334728,46.249272,56.395691,43.916128,43.408302,39.621926,40.891459,48.06848,53.518631
2016-12-28,55.250484,58.39897,46.993965,56.185592,45.98112,41.602274,39.545409,40.035525,46.466023,55.014454
2016-12-29,60.485754,63.260831,54.989328,53.265262,50.513445,40.939882,43.64782,39.945463,43.495012,55.618712
2016-12-30,65.203697,64.860191,55.382216,59.92228,54.453318,46.830818,46.602386,43.438955,46.864501,61.360608
2017-01-02,65.902095,63.950982,51.018533,55.491215,53.865043,43.13509,52.066503,37.378287,50.252839,60.319396
2017-01-03,67.036784,64.823247,47.808948,52.312053,56.160368,46.462699,45.876924,39.178355,52.60851,62.65899
